macroarea	concept_id	token_idx	concept_name	token	language_id	concept_id_train	none	onehot	mi-onehot	unc-onehot	macroarea_count	p_value	n_permutations	n_instances
Pacific	50	47.0	breast	z	5912.222222222223	50.0	9.037609647821498	9.050163763540763	-0.012554115719265423	-0.002484720484285182	4	0.69124	100000	15
Pacific	50	48.0	breast	~	5470.809673640623	50.0	1.8200759587595312	1.7547939012378575	0.06528205752167336	0.10433328079691338	4	0.00031	100000	82
Pacific	51	2.0	heart	EOW	5287.0247266809665	51.0	1.0206135331635204	1.1520827379564615	-0.1314692047929413	-0.1709239375143964	4	1.0	100000	260
Pacific	51	3.0	heart	 	5157.841666666666	51.0	8.415069746971131	8.243531294663748	0.17153845230738324	0.020351609072059223	4	0.0	100000	25
Pacific	51	5.0	heart	""""	4562.0	51.0	7.274044036865234	6.457664012908936	0.8163800239562988	0.1122319331335969	4	0.50306	100000	1
Pacific	51	8.0	heart	3	5020.325	51.0	4.816733573763459	4.79067065804093	0.026062915722529098	-0.006596429085423162	4	0.91125	100000	53
Pacific	51	10.0	heart	5	7026.5	51.0	8.4222092628479	7.678655385971069	0.743553876876831	0.0886899918183158	4	0.25071	100000	2
Pacific	51	13.0	heart	C	4747.0	51.0	7.2526140213012695	7.142701625823975	0.10991239547729485	0.017245818539050776	4	0.12549	100000	3
Pacific	51	16.0	heart	L	5526.5	51.0	7.569622159004211	7.297876954078674	0.27174520492553705	0.03548021413614753	4	0.12563	100000	3
Pacific	51	17.0	heart	N	5082.488888888889	51.0	7.229919584592183	6.995317225103026	0.23460235948915834	0.033268631939046237	4	0.0	100000	27
Pacific	51	18.0	heart	S	4766.0	51.0	7.040250301361084	6.541179180145264	0.4990711212158203	0.0708882638901823	4	0.49787	100000	1
Pacific	51	22.0	heart	a	5485.393556321433	51.0	2.7731488009404663	2.7818071370144235	-0.008658336073957282	-0.02225496637173405	4	0.99996	100000	219
Pacific	51	23.0	heart	b	5113.408646616542	51.0	6.558102393508854	6.414804653386424	0.1432977401224294	0.018892061169468403	4	0.0	100000	64
Pacific	51	25.0	heart	d	5342.758974358974	51.0	5.926520669154631	5.87764925956726	0.04887140958737103	0.008027315367398504	4	0.02999	100000	30
Pacific	51	26.0	heart	e	5272.283950617284	51.0	4.762588017201297	4.572692795615558	0.18989522158573963	0.04364098985397762	4	0.0	100000	40
Pacific	51	27.0	heart	f	5019.039682539683	51.0	8.321780742160858	8.158457778749012	0.16332296341184585	0.016132431473045668	4	0.04257	100000	17
Pacific	51	28.0	heart	g	4989.121794871795	51.0	6.87444078310942	6.700280262364282	0.17416052074513882	0.024557227753966408	4	0.00633	100000	43
Pacific	51	29.0	heart	h	5140.0125	51.0	5.18502140045166	5.065787571668625	0.11923382878303526	0.018577021803619604	4	0.0558	100000	17
Pacific	51	30.0	heart	i	5625.031601731601	51.0	3.499039208622378	3.461290869978313	0.037748338644065314	0.007527011275751531	4	0.00054	100000	108
Pacific	51	31.0	heart	j	3806.0	51.0	7.191807270050049	7.217153549194336	-0.0253462791442871	-0.003524326805842	4	1.0	100000	1
Pacific	51	32.0	heart	k	5268.272918258212	51.0	4.172096522418145	4.0876043235593045	0.0844921988588402	0.015394243031796635	4	1e-05	100000	75
Pacific	51	33.0	heart	l	5286.224561403508	51.0	5.66398174720898	5.4615670199979816	0.20241472721099854	0.035874777805390126	4	0.0	100000	47
Pacific	51	34.0	heart	m	5330.009860509861	51.0	4.4600945522838575	4.319320498579783	0.1407740537040754	0.026491570840969286	4	0.0	100000	111
Pacific	51	35.0	heart	n	5526.213532634033	51.0	4.396741848345126	4.249778679205821	0.14696316913930407	0.03089822358076786	4	0.0	100000	98
Pacific	51	36.0	heart	o	5260.30173992674	51.0	4.137674346686738	4.013512505780136	0.12416184090660097	0.029429151079931645	4	0.0	100000	120
Pacific	51	37.0	heart	p	5214.733333333334	51.0	5.158967183695899	5.0674267133076984	0.09154047038820053	0.012993933535661431	4	0.01078	100000	30
Pacific	51	39.0	heart	r	5171.369047619049	51.0	5.286545884672296	5.17751156943185	0.10903431524044621	0.02412310170714001	4	0.00748	100000	50
Pacific	51	40.0	heart	s	5438.010416666667	51.0	5.1805136650800705	4.992040296395619	0.18847336868445078	0.03421059488301999	4	0.0	100000	34
Pacific	51	41.0	heart	t	4848.542568542569	51.0	4.410656631113303	4.395443138759717	0.015213492353585205	0.0007760134309156337	4	0.0055	100000	49
Pacific	51	42.0	heart	u	5313.859281505531	51.0	3.899458304773362	3.8635704211521333	0.03588788362122871	0.0038163923079646794	4	0.1724	100000	164
Pacific	51	43.0	heart	v	5004.916666666667	51.0	8.599804798762003	8.483123262723288	0.11668153603871663	0.01448244196833315	4	0.11718	100000	8
Pacific	51	44.0	heart	w	5127.4600529100535	51.0	5.900743839570454	5.665801585445959	0.2349422541244951	0.036878905066687666	4	0.0	100000	62
Pacific	51	45.0	heart	x	4447.0	51.0	6.608221709728241	6.4245129227638245	0.18370878696441645	0.027549116025464726	4	0.06198	100000	6
Pacific	51	46.0	heart	y	5059.628571428571	51.0	5.9615991660526815	5.848592002051217	0.11300716400146485	0.015954130748430852	4	0.11005	100000	12
Pacific	51	48.0	heart	~	3975.0	51.0	1.540979027748108	1.4255986213684082	0.1153804063796997	0.0748747415130688	4	0.50049	100000	1
Pacific	52	2.0	liver	EOW	5567.657818795398	52.0	1.030682584497356	1.1285482288991158	-0.09786564440175964	-0.11654168294288803	4	1.0	100000	2090
Pacific	52	3.0	liver	 	5208.894505494505	52.0	8.428495939310654	8.205918626645545	0.22257731266510788	0.026178840786572406	4	0.0	100000	56
Pacific	52	6.0	liver	$	4563.95	52.0	7.3764832496643065	7.579570031166076	-0.20308678150177	-0.028434336650723625	4	0.95679	100000	13
Pacific	52	7.0	liver	*	4840.5	52.0	4.390133440494537	4.565418150689866	-0.17528471019532946	-0.10426335120495268	4	0.96876	100000	15
Pacific	52	8.0	liver	3	5327.305528846154	52.0	5.1899496570359025	5.1978858635856895	-0.00793620654978813	-0.0048980787744059675	4	0.16569	100000	181
Pacific	52	10.0	liver	5	5116.872222222222	52.0	8.197055996788874	8.211046176486546	-0.013990179697672517	-0.001993716093264351	4	0.41576	100000	22
Pacific	52	11.0	liver	7	5712.916081871345	52.0	5.621241713685599	5.604032840923956	0.017208872761642725	0.0020398726157650243	4	0.02568	100000	80
Pacific	52	12.0	liver	8	4871.047619047619	52.0	9.507619380950928	9.426205703190396	0.08141367776053292	0.007450836484323128	4	0.41397	100000	12
Pacific	52	13.0	liver	C	5486.975	52.0	5.9548560857772825	5.782461953163147	0.17239413261413575	0.030795720190010784	4	0.00056	100000	14
Pacific	52	14.0	liver	E	5518.787716971474	52.0	6.811186179307203	6.7648519164293575	0.046334262877845575	0.005138574139139973	4	0.89504	100000	136
Pacific	52	16.0	liver	L	5588.35	52.0	7.719956266880035	7.458561062812805	0.26139520406723016	0.03313384284302505	4	8e-05	100000	14
Pacific	52	17.0	liver	N	5587.786674242425	52.0	7.264428880548236	7.111390764392385	0.15303811615585078	0.022673893179824454	4	0.0	100000	116
Pacific	52	18.0	liver	S	4236.75	52.0	5.848140239715576	5.666414260864258	0.18172597885131836	0.0310911830882177	4	0.12491	100000	3
Pacific	52	19.0	liver	T	5183.4047619047615	52.0	9.063908993251738	9.037842152610658	0.026066840641082292	-5.024855086000541e-05	4	0.07878	100000	22
Pacific	52	20.0	liver	X	4791.5	52.0	8.653349240620932	8.858584721883139	-0.205235481262207	-0.023266943426971696	4	1.0	100000	4
Pacific	52	21.0	liver	Z	4617.0	52.0	9.432204246520996	9.56840705871582	-0.13620281219482425	-0.016267107977645	4	0.74942	100000	2
Pacific	52	22.0	liver	a	5378.113715328361	52.0	2.6489020629452917	2.611896419269979	0.037005643675312644	0.010719450457429912	4	0.0	100000	1955
Pacific	52	23.0	liver	b	5717.951163140696	52.0	6.338269332508512	6.146278278956123	0.1919910535523889	0.030090146622357563	4	0.0	100000	230
Pacific	52	24.0	liver	c	4665.222222222223	52.0	6.651818169487847	6.662367979685466	-0.010549810197618267	-0.005459804819214695	4	0.43968	100000	8
Pacific	52	25.0	liver	d	5337.665952380952	52.0	6.199050181058415	6.124910733822295	0.07413944723612084	0.011896762706613634	4	0.0	100000	109
Pacific	52	26.0	liver	e	5348.585572707864	52.0	4.148214009268361	4.011810976393742	0.13640303287461794	0.03747740605900286	4	0.0	100000	740
Pacific	52	27.0	liver	f	4796.71923076923	52.0	8.39446638914255	8.32738094329834	0.06708544584421011	0.004324142986954964	4	0.13697	100000	27
Pacific	52	28.0	liver	g	5525.865736179529	52.0	6.81330022990816	6.804663217148916	0.008637012759242734	0.0008662822179941278	4	0.85472	100000	228
Pacific	52	29.0	liver	h	5124.955107526882	52.0	5.0918183487376	5.099020639685034	-0.007202290947434416	-0.005539856420480564	4	1.0	100000	164
Pacific	52	30.0	liver	i	5651.06477841126	52.0	3.366776852938999	3.35764274454894	0.009134108390059108	2.8938275573539683e-06	4	0.02376	100000	743
Pacific	52	31.0	liver	j	5060.2380952380945	52.0	8.382130168733143	8.3879071417309	-0.005776972997756218	-0.0025195170154467665	4	0.45891	100000	9
Pacific	52	32.0	liver	k	5565.680832002404	52.0	4.138593402663198	3.995986998445316	0.14260640421788198	0.036035081450348526	4	0.0	100000	354
Pacific	52	33.0	liver	l	5800.1776945711135	52.0	5.266364449002776	5.059422988782647	0.20694146022012852	0.04155830070062517	4	0.0	100000	310
Pacific	52	34.0	liver	m	5621.090163925138	52.0	4.941326792410335	4.853108022422559	0.08821876998777418	0.013637210026073156	4	0.0	100000	527
Pacific	52	35.0	liver	n	5323.761492056588	52.0	4.244567093256016	4.2661108630511	-0.02154376979508357	-0.009000205285335114	4	0.9993	100000	455
Pacific	52	36.0	liver	o	5456.691047191924	52.0	3.917049047152266	4.0008429084461214	-0.08379386129385569	-0.03166422004568022	4	1.0	100000	481
Pacific	52	37.0	liver	p	5640.3053671637	52.0	5.4139673228510325	5.154380056564303	0.2595872662867292	0.05483783973125207	4	0.0	100000	246
Pacific	52	38.0	liver	q	5703.324404761905	52.0	6.595354849383944	6.499491922912144	0.095862926471801	0.01276512445591333	4	0.02162	100000	24
Pacific	52	39.0	liver	r	5381.413741563348	52.0	4.9073856891697325	4.814146667176404	0.09323902199332806	0.019694145883746003	4	0.0	100000	318
Pacific	52	40.0	liver	s	5335.594915254238	52.0	4.975951445892842	4.936136027522728	0.039815418370114	0.007191733119644532	4	0.00014	100000	136
Pacific	52	41.0	liver	t	5769.016809229865	52.0	4.471216425448218	4.359989412945555	0.11122701250266351	0.026857298137091905	4	0.0	100000	876
Pacific	52	42.0	liver	u	5587.472617325365	52.0	4.075618208148224	4.271775807309149	-0.1961575991609252	-0.05663926180069315	4	1.0	100000	586
Pacific	52	43.0	liver	v	5243.115734265734	52.0	8.40394984869968	8.417701564468704	-0.013751715769023053	-0.0025698427043297964	4	0.63134	100000	40
Pacific	52	44.0	liver	w	5521.09494462036	52.0	5.774364369448361	5.733907934425115	0.04045643502324534	0.0020051090968655405	4	0.70928	100000	213
Pacific	52	45.0	liver	x	5136.988095238096	52.0	6.3080969878605435	6.283204842181433	0.02489214567911057	0.002201548946659092	4	0.79618	100000	22
Pacific	52	46.0	liver	y	5332.726437867001	52.0	5.470834331568642	5.525838306672288	-0.05500397510364498	-0.01270831003601746	4	0.0	100000	302
Pacific	52	47.0	liver	z	5522.0	52.0	9.880569664637248	9.902943785985311	-0.022374121348063165	-0.00407968500855594	4	0.96524	100000	13
Pacific	52	48.0	liver	~	5170.369623655914	52.0	1.3649259101305704	1.3116388081442762	0.053287101986293925	0.17935675183437916	4	0.03777	100000	122
Pacific	53	2.0	drink	EOW	5254.619616308425	53.0	1.3481991763615746	1.2476484198802427	0.10055075648133191	0.051916417689541125	4	0.0	100000	2170
Pacific	53	3.0	drink	 	5130.031601731601	53.0	8.45422072701397	8.362791366063519	0.09142936095045154	0.010676234064247664	4	0.0	100000	115
Pacific	53	6.0	drink	$	8851.5	53.0	7.355462551116943	7.083352088928223	0.2721104621887207	0.0369943372422445	4	0.25142	100000	2
Pacific	53	7.0	drink	*	4823.988095238096	53.0	4.779097708917798	4.822110657181058	-0.04301294826325918	-0.019000507929567614	4	0.92481	100000	24
Pacific	53	8.0	drink	3	5033.717753623188	53.0	4.961762388280912	4.968523920928511	-0.0067615326475982	-0.01109220882067557	4	0.99913	100000	152
Pacific	53	10.0	drink	5	5134.039663461538	53.0	7.630248984465232	7.780449305589382	-0.15020032112415022	-0.019397143074662337	4	1.0	100000	31
Pacific	53	11.0	drink	7	5163.544252044253	53.0	5.393804445009842	5.33774698210657	0.05605746290327091	0.010238651209445192	4	0.0	100000	120
Pacific	53	12.0	drink	8	5993.25	53.0	10.139613389968872	10.233320156733196	-0.09370676676432285	-0.008960256761588316	4	1.0	100000	5
Pacific	53	13.0	drink	C	4407.4375	53.0	6.041117370128632	6.071451008319855	-0.03033363819122313	-0.005042603545849568	4	0.98254	100000	9
Pacific	53	14.0	drink	E	5052.805447963801	53.0	6.232716381085944	6.328486388219428	-0.09577000713348388	-0.02843435864031598	4	0.9929	100000	91
Pacific	53	16.0	drink	L	5325.126984126984	53.0	7.488554742601183	7.670462267739432	-0.18190752513824945	-0.025596756015232563	4	0.9999	100000	15
Pacific	53	17.0	drink	N	5602.225846401925	53.0	7.260619289529113	7.297521768106008	-0.03690247857689421	-0.003663102523067177	4	1.0	100000	266
Pacific	53	19.0	drink	T	5999.761904761904	53.0	10.04729790687561	10.20281644775754	-0.1555185408819289	-0.015086435316523955	4	0.9979	100000	14
Pacific	53	20.0	drink	X	4660.0	53.0	8.804972171783447	8.791274229685465	0.013697942097981792	0.00040034302490095895	4	0.2195	100000	6
Pacific	53	22.0	drink	a	5282.989636640733	53.0	2.5927379870317044	2.690994835820648	-0.09825684878894363	-0.053778165651552905	4	1.0	100000	946
Pacific	53	23.0	drink	b	5469.152986425339	53.0	6.4321848312117	6.692898257479207	-0.26071342626750793	-0.041757311019239615	4	1.0	100000	162
Pacific	53	24.0	drink	c	4837.0	53.0	5.986614817664737	6.19301412219093	-0.20639930452619273	-0.03464786015620199	4	1.0	100000	9
Pacific	53	25.0	drink	d	5450.798462871739	53.0	6.06748806265843	6.116604820308787	-0.049116757650357584	-0.006504847766600754	4	0.99985	100000	175
Pacific	53	26.0	drink	e	5326.393149187769	53.0	4.116333898306625	3.991813573797955	0.12452032450866919	0.03341227125037	4	0.0	100000	393
Pacific	53	27.0	drink	f	5201.0476851851845	53.0	8.1938578998601	8.531899378145182	-0.3380414782850831	-0.04460560770958289	4	1.0	100000	33
Pacific	53	28.0	drink	g	5332.708155806182	53.0	6.7443195845947335	6.737183167198448	0.007136417396285666	0.001950103913900513	4	0.98209	100000	136
Pacific	53	29.0	drink	h	5202.341304347827	53.0	5.312054567888072	5.354544533308365	-0.042489965420293034	-0.011016323625799861	4	0.99998	100000	85
Pacific	53	30.0	drink	i	5281.98338686409	53.0	3.6810924374082963	3.657837032010524	0.023255405397771763	0.007202917162134728	4	0.0	100000	1305
Pacific	53	31.0	drink	j	5426.12	53.0	8.276505081653594	8.416982979774476	-0.1404778981208801	-0.016416428535355285	4	1.0	100000	23
Pacific	53	32.0	drink	k	5286.517872283709	53.0	4.085427886545729	4.102753594120692	-0.017325707574963514	-0.0036742193216971046	4	0.99977	100000	262
Pacific	53	33.0	drink	l	5074.78972338655	53.0	5.614684116530274	5.882941081885099	-0.2682569653548262	-0.049436112575979935	4	1.0	100000	144
Pacific	53	34.0	drink	m	5346.1090302312	53.0	4.6357850583068645	4.664729297701198	-0.028944239394333163	-0.00905920235690356	4	1.0	100000	1075
Pacific	53	35.0	drink	n	5289.845315187455	53.0	4.115747806012813	4.235995031019918	-0.12024722500710536	-0.02953911341688407	4	1.0	100000	1474
Pacific	53	36.0	drink	o	5332.559460165754	53.0	4.11857527221194	4.071342113500507	0.04723315871143212	0.018659724476222404	4	0.0	100000	629
Pacific	53	37.0	drink	p	4961.8324625566	53.0	5.267014341896646	5.444554213259288	-0.17753987136264163	-0.03578734965889789	4	1.0	100000	115
Pacific	53	38.0	drink	q	4806.838235294117	53.0	8.108914789031534	7.859799763735603	0.24911502529593074	0.029333607355392862	4	0.0	100000	20
Pacific	53	39.0	drink	r	5466.463905961924	53.0	5.194971766234127	5.324570208862173	-0.1295984426280474	-0.02744252505864915	4	1.0	100000	208
Pacific	53	40.0	drink	s	5207.596476671477	53.0	5.385479157214099	5.420703081364469	-0.03522392415037058	-0.007783836965255256	4	1.0	100000	105
Pacific	53	41.0	drink	t	5216.528378378378	53.0	4.267077097117196	4.334236041790099	-0.06715894467290308	-0.01550454979262282	4	1.0	100000	170
Pacific	53	42.0	drink	u	5255.2130854816705	53.0	3.891705427999222	3.7402440800325056	0.15146134796671612	0.03849733142797045	4	0.0	100000	1151
Pacific	53	43.0	drink	v	4903.0051020408155	53.0	8.278899501781074	8.437124617245733	-0.15822511546465814	-0.018694442996363966	4	0.99994	100000	17
Pacific	53	44.0	drink	w	5340.189597800925	53.0	5.49778664665957	5.617062809872171	-0.1192761632126002	-0.0236845679544237	4	1.0	100000	161
Pacific	53	45.0	drink	x	5294.798076923077	53.0	6.14048572228505	6.318520747698271	-0.1780350254132197	-0.02971367597995853	4	0.99979	100000	21
Pacific	53	46.0	drink	y	5498.682776272208	53.0	5.5700476334909474	5.669768411983705	-0.09972077849275675	-0.02124987005720933	4	1.0	100000	146
Pacific	53	47.0	drink	z	4986.66	53.0	7.960439529418946	8.11839054107666	-0.15795101165771475	-0.01972731459352065	4	1.0	100000	10
Pacific	53	48.0	drink	~	5049.213811188811	53.0	1.6307091723450202	1.5597109489920082	0.0709982233530123	0.06065986949045729	4	0.00173	100000	103
Pacific	54	2.0	eat	EOW	5369.598358638336	54.0	1.432614444794364	1.3144147100123424	0.11819973478202178	0.0482649625029364	4	0.0	100000	431
Pacific	54	3.0	eat	 	5625.920779220779	54.0	8.432922836402794	8.291926931818843	0.1409959045839516	0.01651631730942625	4	0.0	100000	32
Pacific	54	7.0	eat	*	5942.166666666667	54.0	5.242753108342488	4.985436995824178	0.25731611251831055	0.04872146548291567	4	0.03185	100000	5
Pacific	54	8.0	eat	3	5166.193939393939	54.0	4.67704106873334	4.604319466718218	0.072721602015122	0.010709940601656247	4	0.0008	100000	67
Pacific	54	10.0	eat	5	4717.916666666666	54.0	7.201942960421245	7.233022451400757	-0.031079490979512472	-0.004310712767173783	4	0.99225	100000	8
Pacific	54	11.0	eat	7	7141.541666666667	54.0	6.3066328416268025	6.132661546270052	0.17397129535675046	0.025001968492884413	4	0.00033	100000	14
Pacific	54	13.0	eat	C	5184.0	54.0	5.760554313659668	5.931689739227295	-0.1711354255676269	-0.029461209488376452	4	1.0	100000	2
Pacific	54	14.0	eat	E	5068.079365079365	54.0	7.054857072376069	6.9919501429512385	0.06290692942483087	0.004549176391285057	4	0.30955	100000	28
Pacific	54	16.0	eat	L	4903.0	54.0	7.1566572189331055	7.29389762878418	-0.1372404098510742	-0.0191766079683125	4	1.0	100000	1
Pacific	54	17.0	eat	N	5842.608974358975	54.0	7.373618807548132	7.2890458427942715	0.08457296475386007	0.012793745567635352	4	0.0	100000	30
Pacific	54	19.0	eat	T	3366.0	54.0	8.708346366882324	8.790785789489746	-0.0824394226074218	-0.0094667137863208	4	1.0	100000	1
Pacific	54	22.0	eat	a	5357.275742946991	54.0	2.3925969382674226	2.429900332001884	-0.03730339373446182	-0.024432048701336133	4	1.0	100000	337
Pacific	54	23.0	eat	b	5958.270408163265	54.0	6.805245420559734	7.018726228856716	-0.2134808082969821	-0.030649047144473408	4	1.0	100000	31
Pacific	54	24.0	eat	c	3640.0	54.0	6.014420509338379	6.210780620574951	-0.19636011123657227	-0.0327567470462027	4	1.0	100000	2
Pacific	54	25.0	eat	d	5324.696594427245	54.0	5.752137720441343	5.825114980529665	-0.07297726008832188	-0.011456883573413297	4	1.0	100000	61
Pacific	54	26.0	eat	e	5612.174724724725	54.0	4.16087287747148	4.075936756772044	0.08493612069943605	0.024722638455081648	4	0.0	100000	101
Pacific	54	27.0	eat	f	5305.97619047619	54.0	8.336153166634697	8.65478846005031	-0.31863529341561453	-0.038199421167212415	4	1.0	100000	11
Pacific	54	28.0	eat	g	5927.018181818182	54.0	6.3542627507990055	6.411302640221336	-0.05703988942232996	-0.00840349331600524	4	0.9695	100000	19
Pacific	54	29.0	eat	h	5270.363636363636	54.0	5.393590298565951	5.389183629642833	0.004406668923117943	-0.000754392488580309	4	0.485	100000	12
Pacific	54	30.0	eat	i	5436.309975106686	54.0	3.6544984032988985	3.6241250105352094	0.030373392763688837	0.00929894652094469	4	0.01752	100000	179
Pacific	54	31.0	eat	j	6395.0	54.0	8.85124397277832	8.992655277252197	-0.14141130447387695	-0.01490542867080925	4	1.0	100000	2
Pacific	54	32.0	eat	k	5594.693833943834	54.0	4.004327216194954	4.0594197905252845	-0.05509257433033101	-0.014647436189958816	4	1.0	100000	71
Pacific	54	33.0	eat	l	4926.642857142857	54.0	5.206397090639387	5.402104650224958	-0.1957075595855713	-0.03821898614037757	4	0.99987	100000	19
Pacific	54	34.0	eat	m	5273.726044910256	54.0	4.592308418875482	4.673277216815605	-0.08096879794012295	-0.02017519994889223	4	1.0	100000	125
Pacific	54	35.0	eat	n	5414.752857571279	54.0	3.9745837097529253	4.009460206836104	-0.03487649708317879	-0.008657479736796281	4	1.0	100000	267
Pacific	54	36.0	eat	o	5434.65	54.0	4.135502122481665	4.195218923568726	-0.05971680108706155	-0.014959291399975866	4	0.9992	100000	90
Pacific	54	37.0	eat	p	6504.75	54.0	5.486300786336263	5.654446800549825	-0.16814601421356198	-0.03097886621647	4	0.99999	100000	17
Pacific	54	38.0	eat	q	4411.25	54.0	8.8802729845047	8.840926051139832	0.03934693336486815	0.0049211357682533	4	0.43654	100000	5
Pacific	54	39.0	eat	r	5313.901069518716	54.0	5.541789813432676	5.587375331519971	-0.045585518087295274	-0.008878943553786675	4	0.88539	100000	43
Pacific	54	40.0	eat	s	5445.711764705882	54.0	5.307179831056034	5.403840906479779	-0.09666107542374554	-0.022819661556593665	4	0.98786	100000	28
Pacific	54	41.0	eat	t	5807.1407407407405	54.0	4.491843272580041	4.583227552749492	-0.09138428016945166	-0.020489727307169643	4	1.0	100000	33
Pacific	54	42.0	eat	u	5591.337301587301	54.0	4.320018257413591	4.407665989110394	-0.08764773169680246	-0.02330794821230649	4	1.0	100000	54
Pacific	54	43.0	eat	v	5314.7	54.0	8.171148840586344	8.222086652119954	-0.050937811533610024	-0.005945647028423346	4	0.73747	100000	8
Pacific	54	44.0	eat	w	5662.708333333333	54.0	5.610982894897461	5.498087624708812	0.11289527018864946	0.02053767818727877	4	0.02949	100000	14
Pacific	54	45.0	eat	x	4683.8	54.0	6.267801094055176	6.440699338912964	-0.17289824485778804	-0.028398273752340296	4	0.99908	100000	10
Pacific	54	46.0	eat	y	5593.880952380952	54.0	5.675387804200049	5.681329174106624	-0.005941369906574693	-0.002476058748212187	4	0.28529	100000	25
Pacific	54	47.0	eat	z	4886.5	54.0	7.917561769485474	8.041656970977783	-0.12409520149230949	-0.01572714545175255	4	1.0	100000	2
Pacific	54	48.0	eat	~	4019.0	54.0	0.6648716926574707	0.531152993440628	0.1337186992168426	0.20034649129901216	4	0.24883	100000	2
Pacific	55	2.0	bite	EOW	5284.710062893081	55.0	1.1369946851254358	1.1966238516157701	-0.05962916649033453	-0.0800859024035974	4	1.0	100000	297
Pacific	55	3.0	bite	 	5446.973863636364	55.0	8.494538548092049	8.301246282945979	0.19329226514606762	0.02279651555486204	4	0.0	100000	63
Pacific	55	8.0	bite	3	5221.237179487181	55.0	5.181983016516845	5.193087316556437	-0.011104300039591803	-0.0177421251241057	4	0.99678	100000	51
Pacific	55	11.0	bite	7	5936.214285714286	55.0	5.574609773499625	5.470770980630602	0.10383879286902291	0.016882950229807632	4	0.02741	100000	14
Pacific	55	12.0	bite	8	5644.0	55.0	9.30799961090088	9.107684135437012	0.2003154754638672	0.0215207868325726	4	0.5009	100000	1
Pacific	55	13.0	bite	C	5079.6	55.0	5.846342277526856	5.729358196258545	0.11698408126831053	0.02029174650003846	4	0.03085	100000	5
Pacific	55	14.0	bite	E	5274.416666666667	55.0	6.921574707016533	6.916648113801156	0.004926593215377258	-0.005619161444733758	4	0.96375	100000	34
Pacific	55	16.0	bite	L	8762.0	55.0	9.723305702209473	9.820544242858888	-0.097238540649414	-0.0100005639673879	4	1.0	100000	1
Pacific	55	17.0	bite	N	5782.126984126984	55.0	7.18755543042743	7.037632934630864	0.14992249579656686	0.02117104821444559	4	2e-05	100000	22
Pacific	55	18.0	bite	S	4848.5	55.0	6.407580614089966	6.3252272605896	0.0823533535003662	0.015405035275343124	4	0.37383	100000	3
Pacific	55	19.0	bite	T	4742.5	55.0	8.389957666397095	8.436936140060425	-0.0469784736633301	-0.0064826371967703494	4	0.74955	100000	2
Pacific	55	20.0	bite	X	4914.0	55.0	9.428581237792969	8.835399309794107	0.5931819279988607	0.06266218198947524	4	0.12454	100000	3
Pacific	55	22.0	bite	a	5471.72188031764	55.0	2.5890189325749398	2.5674872513593936	0.02153168121554608	-0.0021662588961226985	4	0.97706	100000	264
Pacific	55	23.0	bite	b	5104.042717086834	55.0	6.648972050983366	6.561648778053893	0.08732327292947206	0.014633142317353007	4	0.7838	100000	44
Pacific	55	25.0	bite	d	5159.0932539682535	55.0	6.200967073440552	6.158180141259753	0.04278693218079821	0.006328805613390499	4	0.34159	100000	27
Pacific	55	26.0	bite	e	5105.757954545455	55.0	4.160746949391835	4.085961823549234	0.07478512584260014	0.018580530286426037	4	2e-05	100000	77
Pacific	55	27.0	bite	f	5807.833333333333	55.0	8.353462417920431	8.259904344876608	0.0935580730438232	0.009852378405690655	4	0.04233	100000	8
Pacific	55	28.0	bite	g	5598.503787878788	55.0	6.476996687325564	6.2640612694350155	0.2129354178905487	0.03420968119792461	4	0.0	100000	55
Pacific	55	29.0	bite	h	5079.823863636363	55.0	5.2849974442612035	5.311297418583523	-0.02629997432231903	-0.006928726283793157	4	0.98875	100000	34
Pacific	55	30.0	bite	i	5342.2193718197	55.0	3.29283836513221	3.3062000507750158	-0.013361685642806417	-0.00548840770762363	4	0.95916	100000	169
Pacific	55	32.0	bite	k	5629.617155067155	55.0	4.037034775580533	3.9503818063618064	0.0866529692187268	0.020019449477372695	4	0.0	100000	113
Pacific	55	33.0	bite	l	5396.619387755102	55.0	5.637402923009835	5.607374868344288	0.030028054665546006	0.005650722301197161	4	0.07995	100000	37
Pacific	55	34.0	bite	m	5166.986111111111	55.0	4.91825557650362	4.864117475448813	0.054138101054807757	0.0045666289193212715	4	0.01748	100000	62
Pacific	55	35.0	bite	n	5778.562962962963	55.0	4.172361982104219	4.143046948939194	0.02931503316502512	0.005136439231365048	4	0.5983	100000	96
Pacific	55	36.0	bite	o	5155.750431331953	55.0	4.0540475523095445	4.143472053156877	-0.08942450084733171	-0.02625406655788073	4	0.99934	100000	95
Pacific	55	37.0	bite	p	5201.547619047619	55.0	5.045384188493093	5.005549385434106	0.03983480305898757	0.008464745637145684	4	0.02949	100000	26
Pacific	55	38.0	bite	q	4682.0	55.0	7.2666850090026855	7.03342326482137	0.2332617441813151	0.030802622054577605	4	0.24978	100000	3
Pacific	55	39.0	bite	r	5471.276980329611	55.0	5.240434485656476	5.195349143254573	0.04508534240190303	0.01206477875422752	4	0.06429	100000	63
Pacific	55	40.0	bite	s	5057.0065476190475	55.0	5.409113611351876	5.35061895904087	0.05849465231100716	0.008595731595998378	4	0.01727	100000	36
Pacific	55	41.0	bite	t	5349.97679380007	55.0	4.379410909543425	4.405085398655908	-0.025674489112483267	-0.00646525653351998	4	0.37422	100000	89
