language_id	macroarea	item_id	concept_id	Latitude	Longitude	family_size	length	none	onehot	mi-onehot	unc-onehot	iso_code	p_value	n_permutations	n_concepts
6792	Eurasia	224565.5172413793	51.06896551724138	31.98000000000001	120.88999999999997	21720.0	4.9655172413793105	4.245451482758621	4.2233463724137925	0.022105089041379315	0.004315940530000001	cmn	0.310539	1000000	29
6793	Eurasia	212574.94444444444	48.25	27.0	94.0	21720.0	4.222222222222222	3.511246341666667	3.5514400694444435	-0.04019372414722224	-0.011686473642777771	nbe	0.85367	1000000	36
6794	Eurasia	229563.25806451612	52.32258064516129	26.279999999999983	94.82999999999996	21720.0	4.129032258064516	3.8742646580645164	3.8542218258064516	0.0200428264	0.0016129310961290329	nph	0.295321	1000000	31
6795	Eurasia	225715.675	51.175	27.0	95.0	21720.0	4.3	3.5275059200000007	3.5265225650000005	0.0009833630324999972	-0.0009397990425000016	nnp	0.486084	1000000	40
6796	Eurasia	198987.0	45.03333333333333	22.5	104.69999999999996	5815.0	4.366666666666666	3.8459114699999994	3.89564828	-0.04973677844333334	-0.01435891952666667	giq	0.950582	1000000	30
6797	Eurasia	209203.51428571428	47.31428571428572	23.019999999999992	105.07000000000005	5815.0	4.914285714285715	3.9708748828571436	4.013737294285715	-0.042862396048571436	-0.00965916091914286	giw	0.893933	1000000	35
6798	Eurasia	204032.59375	46.09375	21.580000000000002	103.92000000000004	5815.0	3.9375	3.4017163437499995	3.41821919375	-0.01650282759375	-0.005414526534374998	lha	0.712509	1000000	32
6799	Eurasia	197768.54054054053	44.62162162162162	23.019999999999992	105.07000000000005	5815.0	4.675675675675675	3.8613033108108117	3.8811184567567567	-0.0198151552972973	-0.003994766237837839	giw	0.763743	1000000	37
6800	Eurasia	205017.15151515152	46.39393939393939	27.159999999999993	105.80000000000005	5815.0	5.03030303030303	3.6212959	3.637704436363636	-0.016408500966666666	-0.004887460823333335	aou	0.691993	1000000	33
6801	Eurasia	209882.37142857144	47.82857142857143	26.0	108.5	5815.0	4.057142857142857	3.428420291428572	3.451400648571429	-0.022980364214285714	-0.006603687025714285	doc	0.762592	1000000	35
6802	Eurasia	213068.64705882352	48.029411764705884	25.399999999999988	107.90000000000006	5815.0	4.4411764705882355	3.5908230088235302	3.6153436588235297	-0.02452067087647059	-0.012015237569117645	mkg	0.719915	1000000	34
6803	Eurasia	203999.25806451612	46.193548387096776	22.5	106.80000000000005	5815.0	3.903225806451613	3.553055312903225	3.6164751580645165	-0.06341983496129032	-0.018443554438709677	zzj	0.99278	1000000	31
6804	Eurasia	200520.7931034483	45.41379310344828	22.5	106.80000000000004	5815.0	4.275862068965517	3.4530076344827583	3.515256789655173	-0.06224915160689655	-0.018699922715172408	zzj	0.993861	1000000	29
6805	Eurasia	209276.6	47.51428571428571	25.600000000000012	107.59999999999994	5815.0	3.857142857142857	3.4726611914285717	3.4930166028571423	-0.020355422339142854	-0.009582811100285716	mkg	0.687651	1000000	35
6806	Eurasia	208354.90625	47.53125	22.419999999999995	104.75	5815.0	3.75	3.5770029249999995	3.6510173125	-0.07401439678656249	-0.0235746309753125	pcc	0.984726	1000000	32
6807	Eurasia	205518.46875	46.75	17.42000000000001	104.75	5815.0	3.84375	3.561392456249999	3.6076947562500004	-0.04630228162250001	-0.014009289876250003	skb	0.963269	1000000	32
6808	Eurasia	207400.69696969696	47.15151515151515	16.0	101.0	5815.0	4.303030303030303	3.4972634000000005	3.5299465575757587	-0.032683141344545454	-0.009714427975151515	tha	0.946422	1000000	33
6809	Eurasia	218323.3448275862	49.724137931034484	26.0	107.5	5815.0	3.8275862068965516	3.3736084344827586	3.3888538482758617	-0.015245430254137932	-0.005392269538275862	swi	0.65359	1000000	29
6810	Eurasia	218324.41379310345	49.724137931034484	26.0	107.5	5815.0	3.793103448275862	3.3308239413793115	3.353737282758621	-0.02291335825413793	-0.0065631925417241384	swi	0.727513	1000000	29
6811	Eurasia	219248.7037037037	50.0	26.0	107.5	5815.0	3.925925925925926	3.5592800555555564	3.5907081148148148	-0.03142808090259259	-0.013840223689259261	swi	0.8644	1000000	27
6812	Eurasia	207344.4411764706	46.911764705882355	25.340000000000003	107.42999999999995	5815.0	4.4411764705882355	3.631100111764706	3.6348206088235298	-0.003720508049999999	-0.006198351252941178	aih	0.532569	1000000	34
6813	Eurasia	209885.75	47.82142857142857	25.600000000000012	107.09999999999994	5815.0	4.035714285714286	3.3628583428571437	3.3972066678571435	-0.0343483342917857	-0.014378528671785714	tct	0.841091	1000000	28
6814	Eurasia	205361.46875	46.59375	21.419999999999998	104.42000000000004	5815.0	3.75	3.650410012499999	3.6886275875000005	-0.038217559642812496	-0.0107883607203125	twh	0.952749	1000000	32
6815	Eurasia	209823.0285714286	47.68571428571428	22.41999999999999	104.75	5815.0	3.7714285714285714	3.505139002857143	3.5586292314285717	-0.05349022302485714	-0.01591823708885714	pcc	0.970086	1000000	35
6816	Eurasia	194895.52777777778	43.666666666666664	14.800000000000004	106.96999999999991	7273.0	4.527777777777778	4.0201299472222205	4.017834525000001	0.0022954080777777782	-0.0005815435500000007	jeg	0.45382	1000000	36
6817	Eurasia	211957.22857142857	47.74285714285714	15.35000000000001	106.65000000000006	7273.0	4.2	3.8154669657142857	3.7994743742857136	0.015992566434285715	0.004366641022857144	nev	0.221135	1000000	35
6818	Eurasia	215379.27272727274	48.82954545454545	14.5	104.0	7273.0	5.1022727272727275	4.056311338636365	4.03923776590909	0.017073574425	0.003969193800568181	kdt	0.030617	1000000	88
6819	Eurasia	185401.8064516129	41.903225806451616	21.5	83.55000000000003	7273.0	5.0	4.116881429032258	4.068780487096775	0.04810093290322581	0.01191452374516129	juy	0.011439	1000000	31
6820	Eurasia	206195.95744680852	46.4468085106383	22.5	84.32999999999996	7273.0	5.957446808510638	3.8473498553191496	3.833232619148935	0.014117236157446809	0.0049345305708510655	khr	0.166675	1000000	47
6821	Eurasia	223305.31460674157	50.662921348314605	22.670000000000027	96.67000000000006	7273.0	4.685393258426966	3.9660463089887634	3.9641650460674125	0.0018812750849438132	-0.0006706997582022466	pce	0.441646	1000000	89
6822	Eurasia	225629.8350515464	51.30927835051546	21.0	102.0	7273.0	4.845360824742268	3.8002253340206185	3.789335351546393	0.01088997244123711	0.001211948594639174	kjg	0.213031	1000000	97
6823	Pacific	206857.61111111112	46.69444444444444	13.25	93.0	426.0	6.777777777777778	4.049490763888887	4.068753680555556	-0.019262923600000002	-0.005346386633333333	akm	0.779405	1000000	36
6824	Pacific	211805.30303030304	48.06060606060606	-8.700000000000015	122.25	51032.0	5.01010101010101	3.5467285606060606	3.5315725121212136	0.015156045031313134	0.002870030712828283	ski	0.047773	1000000	99
6825	Pacific	209059.47368421053	47.23684210526316	-9.399999999999997	124.30000000000008	51032.0	4.526315789473684	3.3054273157894736	3.3441175526315785	-0.03869024103157894	-0.013043461439736845	aoz	0.987736	1000000	38
6826	Pacific	213799.5806451613	48.16129032258065	10.25	123.0	51032.0	5.645161290322581	3.5583062645161285	3.563719722580645	-0.005413478241935483	-0.0013356700999999996	hil	0.670549	1000000	31
6827	Pacific	220443.375	50.0	-6.919999999999999	146.82999999999996	51032.0	5.1875	4.145586872916665	4.14315759375	0.002429281295833342	0.0016692176525000008	bzh	0.448771	1000000	48
6828	Pacific	248989.04545454544	56.68181818181818	-22.079999999999988	166.5	51032.0	4.2727272727272725	3.7910153590909093	3.7558282318181813	0.03518714686818181	0.010973824065454546	duf	0.208045	1000000	22
