concept_name	token	concept_id	token_idx	language_id	concept_id_train	none	onehot	mi-onehot	unc-onehot	macroarea_count	p_value	n_permutations	n_instances	significant-0.01	significant-0.05	significant-0.10
die	EOW	60.0	2.0	4052.7465512966514	60.0	1.4640690580365114	1.4366455410808066	0.027423516955705045	0.006007779008718048	4.0	0.5	100000.0	8739	False	False	False
die	L	60.0	16.0	4419.184626906318	60.0	8.455146027411574	8.215357768425235	0.2397882589863406	0.028520066379023625	4.0	0.027362499999999998	100000.0	67	False	False	False
die	N	60.0	17.0	4318.062827572754	60.0	6.125970991211407	6.127431429202708	-0.0014604379913016313	-0.002116486552241251	4.0	0.7142375	100000.0	207	False	False	False
die	T	60.0	19.0	4309.498597533419	60.0	8.79705237577348	8.683387431484432	0.11366494428904865	0.013026552096887224	4.0	0.120465	100000.0	105	False	False	False
die	X	60.0	20.0	5107.43125	60.0	9.204136300086976	8.875140974919002	0.3289953251679738	0.03518710051336845	4.0	0.031875	100000.0	49	False	False	False
die	Z	60.0	21.0	3646.534090909091	60.0	9.889078828421507	9.555634531107815	0.3334442973136902	0.03392200448959795	4.0	0.31415750000000003	100000.0	19	False	False	False
die	a	60.0	22.0	3953.7799857260143	60.0	2.523655124350051	2.5787467493920264	-0.05509162504197572	-0.028929084368442774	4.0	0.75	100000.0	5141	False	False	False
die	b	60.0	23.0	3961.53086660975	60.0	5.670499859203904	5.597221108882826	0.0732787503210793	0.013465825042318899	4.0	0.0100425	100000.0	595	False	False	True
die	c	60.0	24.0	4693.572023082737	60.0	7.535560449351628	7.478027959296098	0.057532490055532196	0.006936856822074275	4.0	0.2505025	100000.0	144	False	False	False
die	d	60.0	25.0	4279.253254330847	60.0	5.639689253945742	5.6063769455498935	0.033312308395848825	0.006561554103183501	4.0	0.2926325	100000.0	584	False	False	False
die	e	60.0	26.0	4179.689706307484	60.0	4.053046302713387	4.097853499668793	-0.04480719695540612	-0.014206407081279925	4.0	0.7499375	100000.0	1699	False	False	False
die	f	60.0	27.0	4298.993881369761	60.0	7.388099687084528	7.18791330183097	0.2001863852535581	0.030038511957566624	4.0	0.0937675	100000.0	717	False	False	False
die	g	60.0	28.0	4303.203569570862	60.0	6.048205483319497	6.056817096023522	-0.008611612704025669	-0.003433455021081725	4.0	0.4737725	100000.0	477	False	False	False
die	h	60.0	29.0	4238.157577944703	60.0	5.95855716579125	5.9410125801492635	0.017544585641985896	0.0018184688910822993	4.0	0.2532975	100000.0	693	False	False	False
die	i	60.0	30.0	3969.6881816681894	60.0	3.3512776791621324	3.378734083965756	-0.027456404803623526	-0.01227682209998225	4.0	0.80009	100000.0	3135	False	False	False
die	j	60.0	31.0	4526.744642857143	60.0	8.011270282022537	7.956764831069917	0.054505450952620715	0.005458963328656275	4.0	0.31262999999999996	100000.0	68	False	False	False
die	k	60.0	32.0	4243.840547495398	60.0	4.346473896140561	4.370969706494657	-0.02449581035409567	-0.00800705880548725	4.0	0.5	100000.0	1861	False	False	False
die	l	60.0	33.0	4320.9836396780875	60.0	5.375727088849584	5.313569483071001	0.062157605778583216	0.0098560222441116	4.0	0.10162500000000001	100000.0	823	False	False	False
die	m	60.0	34.0	4181.764183265511	60.0	4.3712239666958705	4.40456853062558	-0.033344563929709574	-0.01168822885268235	4.0	0.500005	100000.0	2723	False	False	False
die	n	60.0	35.0	4360.117344329186	60.0	4.1548055010185445	4.277047357803611	-0.12224185678506555	-0.03606193548317302	4.0	0.999995	100000.0	1102	False	False	False
die	o	60.0	36.0	4221.330157479559	60.0	3.7290259702907314	3.787831107794914	-0.05880513750418233	-0.021498020044545874	4.0	0.9763525	100000.0	1605	False	False	False
die	p	60.0	37.0	4269.239725868998	60.0	5.701360048691131	5.670934840744451	0.03042520794667925	0.0071470826048083	4.0	0.25	100000.0	726	False	False	False
die	q	60.0	38.0	4331.280618686869	60.0	8.358985743107219	8.189860792545021	0.169124950562195	0.021488900808459353	4.0	0.052735000000000004	100000.0	99	False	False	False
die	r	60.0	39.0	4156.118221720609	60.0	4.84731096154081	4.849772976934157	-0.002462015393346924	-0.004347776823669225	4.0	0.24557250000000003	100000.0	1110	False	False	False
die	s	60.0	40.0	4249.684659947944	60.0	5.412128989735573	5.395749853108187	0.016379136627385826	0.004019757501254625	4.0	0.246895	100000.0	791	False	False	False
die	t	60.0	41.0	3976.8604043633877	60.0	4.6622338522510685	4.624764832913191	0.03746901933787761	0.0102810006976819	4.0	0.0005375	100000.0	1956	True	True	True
die	u	60.0	42.0	4276.708418336421	60.0	3.754051095352997	3.6740453244243994	0.08000577092859767	0.025219334636195426	4.0	0.24598	100000.0	2278	False	False	False
die	v	60.0	43.0	3860.12700982718	60.0	8.183351125418096	8.005012931458847	0.17833819395924863	0.021971500060408374	4.0	0.06278500000000001	100000.0	140	False	False	False
die	w	60.0	44.0	4045.3724874568634	60.0	5.78059790060506	5.675498497844637	0.10509940276042432	0.0169558747443673	4.0	0.0091475	100000.0	1357	False	False	True
die	x	60.0	45.0	4228.08348661687	60.0	7.205373895742275	7.128517991372016	0.07685590437025876	0.01075042771771275	4.0	0.027005	100000.0	141	False	False	False
die	y	60.0	46.0	4133.8090681867225	60.0	5.744069511049376	5.690340595802841	0.053728915246534725	0.00862337230907465	4.0	0.2293825	100000.0	876	False	False	False
die	z	60.0	47.0	4598.468452380952	60.0	8.672706819905176	8.544620109645148	0.1280867102600279	0.0139583419543967	4.0	0.169315	100000.0	70	False	False	False
die	~	60.0	48.0	4015.5694170522565	60.0	1.8440061615213115	1.7890592604193158	0.05494690110199563	-0.028123027127258206	4.0	0.317375	100000.0	751	False	False	False
dog	 	20.0	3.0	4100.96378968254	20.0	8.018332262785174	8.083141409916452	-0.06480914713127675	-0.00816035908126005	4.0	0.624915	100000.0	83	False	False	False
dog	$	20.0	6.0	3641.4101589797347	20.0	6.898007033630987	7.738258521251542	-0.8402514876205549	-0.39770334513336003	4.0	0.9307525	100000.0	103	False	False	False
dog	*	20.0	7.0	4666.469385585175	20.0	5.797773893774258	5.868618246886361	-0.07084435311210373	-0.023509320291024375	4.0	0.7460875	100000.0	228	False	False	False
dog	3	20.0	8.0	4182.843640318716	20.0	5.249969640706534	5.274323951884949	-0.024354311178416372	-0.01114470110417725	4.0	0.6170875	100000.0	715	False	False	False
dog	5	20.0	10.0	3991.3237654320983	20.0	7.397068161581769	7.3516907143740005	0.045377447207768776	0.0036154006145064747	4.0	0.36027	100000.0	106	False	False	False
dog	7	20.0	11.0	4038.249116192266	20.0	6.633506602602915	6.582273853997632	0.051232748605282694	0.00636695904490005	4.0	0.159335	100000.0	469	False	False	False
dog	8	20.0	12.0	5610.703472222222	20.0	10.012643818722832	9.97387216412832	0.03877165459451219	0.00428131629317355	4.0	0.335455	100000.0	35	False	False	False
dog	C	20.0	13.0	4600.834686606297	20.0	6.56816296672681	6.455522718790265	0.11264024793654435	0.019400956108865174	4.0	0.043825	100000.0	462	False	False	False
dog	E	20.0	14.0	4030.7707786980654	20.0	5.667004333220895	5.76792587214462	-0.10092153892372507	-0.0256623952390716	4.0	0.99962	100000.0	575	False	False	False
dog	EOW	20.0	2.0	4114.883931706663	20.0	1.3188249046443774	1.3162733055229772	0.002551599121400447	0.0012448071027739704	4.0	0.5	100000.0	9225	False	False	False
dog	L	20.0	16.0	5298.128886083052	20.0	8.562093458315472	8.57492052813371	-0.012827069818237703	-0.0009987978937642254	4.0	0.50109	100000.0	93	False	False	False
dog	N	20.0	17.0	4269.901451689507	20.0	6.002051027636545	6.046139390894309	-0.0440883632577633	-0.010340501431079	4.0	0.7002775	100000.0	433	False	False	False
dog	S	20.0	18.0	4663.648604568089	20.0	7.326733895788908	7.252363424819595	0.07437047096931235	0.010461978842311901	4.0	0.5158425	100000.0	219	False	False	False
dog	T	20.0	19.0	4130.801771526238	20.0	8.305654913660604	8.19949790470616	0.10615700895444426	0.011767296875049876	4.0	0.3276025	100000.0	143	False	False	False
dog	X	20.0	20.0	4469.115977997228	20.0	9.411865912526537	9.299884787522002	0.1119811250045327	0.013069824509961775	4.0	0.674655	100000.0	90	False	False	False
dog	Z	20.0	21.0	4771.784374999999	20.0	10.129122948646547	10.08753610253334	0.04158684611320495	0.003854038827565449	4.0	0.6868425	100000.0	26	False	False	False
dog	a	20.0	22.0	4058.8945448218824	20.0	2.519799673069283	2.4842924788612137	0.035507194208069026	0.010878512771021951	4.0	0.08613	100000.0	5717	False	False	False
dog	b	20.0	23.0	4205.227335062863	20.0	5.5396863810055486	5.6014663987304845	-0.06178001772493585	-0.01188559108676035	4.0	0.97431	100000.0	1676	False	False	False
dog	c	20.0	24.0	3873.7155765118187	20.0	7.160244541727668	7.1576287117574955	0.0026158299701706245	0.0010740726762966755	4.0	0.2696725	100000.0	249	False	False	False
dog	d	20.0	25.0	4389.727023143892	20.0	5.453083625148417	5.524344371813224	-0.07126074666480775	-0.014715404818224	4.0	0.7350825	100000.0	609	False	False	False
dog	e	20.0	26.0	4377.230477334241	20.0	4.07075383237004	4.047256529201043	0.02349730316899665	0.0036340308428462	4.0	0.6760575	100000.0	1384	False	False	False
dog	f	20.0	27.0	5775.9347585983205	20.0	7.575248028582474	7.618994901088987	-0.04374687250651309	-0.006187806972410074	4.0	0.48524999999999996	100000.0	126	False	False	False
dog	g	20.0	28.0	4313.6744400716625	20.0	5.891884118571708	5.9098954645969	-0.0180113460251916	-0.00411959760099835	4.0	0.68031	100000.0	746	False	False	False
dog	h	20.0	29.0	4017.914551111599	20.0	6.012706168543385	5.935476184965255	0.07722998357813059	0.011932635467892451	4.0	0.2170775	100000.0	717	False	False	False
dog	i	20.0	30.0	4237.451273295537	20.0	3.3192380577918086	3.3372696788216194	-0.018031621029811103	-0.010958948291243699	4.0	0.5000425	100000.0	3258	False	False	False
dog	j	20.0	31.0	4505.732609656139	20.0	7.772753684299818	7.719929806325312	0.0528238779745067	0.0068914210512334255	4.0	0.2754075	100000.0	250	False	False	False
dog	k	20.0	32.0	4141.484912350694	20.0	4.180193120923564	4.1081693373293815	0.07202378359418092	0.022682032028630974	4.0	0.0	100000.0	2439	True	True	True
dog	l	20.0	33.0	4528.15301412113	20.0	5.166508399381999	5.217430672198421	-0.05092227281642067	-0.009159513066353726	4.0	0.6093425	100000.0	759	False	False	False
dog	m	20.0	34.0	4176.775909733778	20.0	4.230270660002084	4.368425361183795	-0.1381547011817109	-0.03680214925268423	4.0	0.9999875	100000.0	1258	False	False	False
dog	n	20.0	35.0	4435.618770989536	20.0	3.773126764394173	3.895048995671046	-0.1219222312768728	-0.034578902265761054	4.0	0.9999975	100000.0	1621	False	False	False
dog	o	20.0	36.0	4190.978646316564	20.0	3.8496453314276646	3.8434441362871636	0.006201195140501197	-0.004047181719382325	4.0	0.6512025	100000.0	2320	False	False	False
dog	p	20.0	37.0	4178.848853139937	20.0	5.466694842096065	5.493075945770264	-0.026381103674198478	-0.0037475110858165247	4.0	0.7484675000000001	100000.0	541	False	False	False
dog	q	20.0	38.0	3939.884219426407	20.0	8.709120396751787	8.66157140377721	0.04754899297457879	0.00766777317521855	4.0	0.512545	100000.0	128	False	False	False
dog	r	20.0	39.0	4435.261176503309	20.0	4.649636878047282	4.728803321430648	-0.07916644338336559	-0.01901243648185215	4.0	0.749335	100000.0	1095	False	False	False
dog	s	20.0	40.0	4264.235097897446	20.0	4.972902210987714	4.8652742393110895	0.10762797167662239	0.0236249264559539	4.0	0.2475675	100000.0	1041	False	False	False
dog	t	20.0	41.0	3964.735090380509	20.0	4.607739549502748	4.658855697032941	-0.05111614753019347	-0.011288808397218603	4.0	0.7373925	100000.0	845	False	False	False
dog	u	20.0	42.0	4274.748540008896	20.0	3.863061511249517	3.8495304008085305	0.013531110440985372	0.00013462414032942675	4.0	0.25	100000.0	3008	False	False	False
dog	v	20.0	43.0	4295.024427903656	20.0	8.838552441832496	8.820966169787994	0.017586272044501847	0.0022267151393092505	4.0	0.26134	100000.0	420	False	False	False
dog	w	20.0	44.0	4220.129251144185	20.0	5.526591724202655	5.434012752516283	0.09257897168637247	0.0166098129839899	4.0	0.250005	100000.0	1708	False	False	False
dog	x	20.0	45.0	4395.2857055759405	20.0	7.059296680983882	7.022580919442649	0.036715761541234175	0.00507747514894105	4.0	0.1105425	100000.0	181	False	False	False
dog	y	20.0	46.0	4431.6031361370715	20.0	5.907345063038043	5.868375630265182	0.0389694327728604	0.005372351175296676	4.0	0.2494825	100000.0	931	False	False	False
dog	z	20.0	47.0	4284.054278812975	20.0	8.802586088475069	8.82487221646095	-0.022286127985881227	-0.0013401531370170992	4.0	0.4638825	100000.0	66	False	False	False
dog	~	20.0	48.0	4049.7655098406294	20.0	1.829163797322554	1.7439822902093436	0.08518150711321043	0.031154602653987194	4.0	0.49795999999999996	100000.0	1014	False	False	False
drink	 	53.0	3.0	5311.500996697268	53.0	8.118635882244407	8.064125608517571	0.054510273726834875	0.006221119740177776	4.0	0.1693575	100000.0	351	False	False	False
drink	$	53.0	6.0	5612.75	53.0	6.841703936457634	7.586570113897324	-0.7448661774396895	-0.2794527657891349	4.0	0.812855	100000.0	12	False	False	False
drink	*	53.0	7.0	4288.524701853099	53.0	5.953109954443506	5.767204484104861	0.18590547033864602	0.022077967464850277	4.0	0.2343825	100000.0	295	False	False	False
drink	3	53.0	8.0	3990.3957423326588	53.0	5.291691801989499	5.221243031244189	0.0704487707453097	0.001405133886524876	4.0	0.485915	100000.0	624	False	False	False
drink	5	53.0	10.0	4907.645953148515	53.0	7.39814015579784	7.453986591525806	-0.05584643572796537	-0.007837423638695624	4.0	0.492105	100000.0	473	False	False	False
drink	7	53.0	11.0	4080.472772898271	53.0	7.108826248638952	6.97057842505847	0.1382478235804814	0.017117329527137674	4.0	0.0	100000.0	471	True	True	True
drink	8	53.0	12.0	4047.407738095238	53.0	10.118172888244901	10.015030625320616	0.10314226292428519	0.01004279285418855	4.0	0.40837999999999997	100000.0	26	False	False	False
drink	C	53.0	13.0	4089.178868645159	53.0	6.713355343689724	6.7071174395225395	0.0062379041671841015	0.0006378834020032251	4.0	0.28879	100000.0	224	False	False	False
drink	E	53.0	14.0	4184.77944014406	53.0	5.874569888327014	5.907496154487238	-0.0329262661602243	-0.0117173170853628	4.0	0.9807325	100000.0	445	False	False	False
drink	EOW	53.0	2.0	4046.5275087665404	53.0	1.5302032446569527	1.3418120688124149	0.18839117584453816	0.11013999279400527	4.0	0.0	100000.0	8377	True	True	True
drink	L	53.0	16.0	5113.365934065934	53.0	8.521524944875994	8.490571454211759	0.030953490664234105	0.0017342333437390754	4.0	0.5612975	100000.0	63	False	False	False
drink	N	53.0	17.0	4538.439164997971	53.0	5.9163411360103275	5.965113275293727	-0.04877213928339987	-0.009297502930445675	4.0	0.867845	100000.0	693	False	False	False
drink	T	53.0	19.0	4129.445684523809	53.0	8.389721329510213	8.42044942407381	-0.03072809456359772	-0.0017809292005529507	4.0	0.6598825	100000.0	69	False	False	False
drink	X	53.0	20.0	3788.0129870129877	53.0	9.714246706855933	9.592127316373078	0.12211939048285429	0.012213908450039074	4.0	0.29646	100000.0	102	False	False	False
drink	a	53.0	22.0	4185.68501695534	53.0	2.52438822802149	2.6045183115024813	-0.08013008348099135	-0.045570724871335316	4.0	1.0	100000.0	3614	False	False	False
drink	b	53.0	23.0	4213.515641263268	53.0	5.744722702237836	5.942318433224682	-0.19759573098684646	-0.0358419731238691	4.0	0.999755	100000.0	583	False	False	False
drink	c	53.0	24.0	4821.336198523699	53.0	6.914674669740692	6.983026978042391	-0.06835230830169858	-0.011324963010454875	4.0	0.52197	100000.0	103	False	False	False
drink	d	53.0	25.0	4653.491943371504	53.0	5.621591939256799	5.68090840461711	-0.05931646536031085	-0.010423814323788225	4.0	0.50339	100000.0	554	False	False	False
drink	e	53.0	26.0	4027.1118322210777	53.0	4.002281954594712	3.9806658455511026	0.021616109043609374	0.004683051006265201	4.0	0.4999525	100000.0	1164	False	False	False
drink	f	53.0	27.0	4458.340330387205	53.0	7.164860426004888	7.311337783930177	-0.146477357925289	-0.019687367765229676	4.0	0.7680125	100000.0	79	False	False	False
drink	g	53.0	28.0	4596.086003735699	53.0	5.969277156565091	6.092624055616661	-0.12334689905157209	-0.0235587860932926	4.0	0.99552	100000.0	392	False	False	False
drink	h	53.0	29.0	4201.05894939702	53.0	6.082313617997908	6.124365394721057	-0.04205177672314919	-0.008753176396943925	4.0	0.7306775	100000.0	596	False	False	False
drink	i	53.0	30.0	4239.499522652939	53.0	3.405001736688282	3.4203874892700687	-0.015385752581786476	-0.011857758777281874	4.0	0.7498775	100000.0	3127	False	False	False
drink	j	53.0	31.0	4612.108265765766	53.0	7.89435986316227	7.9534213119308	-0.059061448768529146	-0.0066425787723343	4.0	0.8156725	100000.0	140	False	False	False
drink	k	53.0	32.0	4086.5384663377918	53.0	4.354463276015621	4.525691427604666	-0.17122815158904509	-0.04195624373906625	4.0	0.9999425	100000.0	1036	False	False	False
drink	l	53.0	33.0	4342.365510076531	53.0	5.335945189886025	5.542469669303854	-0.20652447941782834	-0.0428350988437866	4.0	0.9981875	100000.0	492	False	False	False
drink	m	53.0	34.0	4388.705093888188	53.0	4.307159323134053	4.411575605031517	-0.10441628189746349	-0.0296434748768785	4.0	0.93301	100000.0	2144	False	False	False
drink	n	53.0	35.0	4447.413095765165	53.0	3.939498443393056	4.056322761420005	-0.11682431802694937	-0.03423178374005655	4.0	1.0	100000.0	3370	False	False	False
drink	o	53.0	36.0	4079.3385356990857	53.0	3.7958212030339005	3.7902622284143073	0.005558974619593225	-0.00181128816501425	4.0	0.294415	100000.0	2130	False	False	False
drink	p	53.0	37.0	4285.674227148373	53.0	5.795821484565307	6.026220904328326	-0.23039941976301728	-0.040143542182499325	4.0	0.929905	100000.0	473	False	False	False
drink	q	53.0	38.0	3390.0119454993533	53.0	8.508103863455291	8.49293722623841	0.015166637216881496	0.0023869083895866738	4.0	0.658115	100000.0	144	False	False	False
drink	r	53.0	39.0	4214.208645085568	53.0	5.148008497837956	5.2410986023316175	-0.09309010449366242	-0.0270771163106578	4.0	0.578735	100000.0	696	False	False	False
drink	s	53.0	40.0	4500.168857977712	53.0	5.354595748629686	5.526070832308394	-0.17147508367870665	-0.03411724995512565	4.0	1.0	100000.0	631	False	False	False
drink	t	53.0	41.0	4007.3997697670466	53.0	4.532292278127102	4.697279236336423	-0.164986958209321	-0.03757402996127685	4.0	1.0	100000.0	777	False	False	False
drink	u	53.0	42.0	4089.472968144601	53.0	3.8392007790163434	3.7269560945075324	0.11224468450881007	0.026089626401615523	4.0	0.0	100000.0	3055	True	True	True
drink	v	53.0	43.0	5007.151348609619	53.0	8.987367826164043	8.97500649180035	0.012361334363690683	7.769447812779919e-05	4.0	0.7520575	100000.0	145	False	False	False
drink	w	53.0	44.0	4042.8921003226565	53.0	5.647744302481068	5.70696223711185	-0.05921793463078233	-0.012101333741053474	4.0	0.54088	100000.0	1277	False	False	False
drink	x	53.0	45.0	4465.486132587742	53.0	7.414243469641965	7.417109587020178	-0.002866117378211873	-0.002734705769501475	4.0	0.7176075	100000.0	312	False	False	False
drink	y	53.0	46.0	4282.8788360417475	53.0	5.713295859377579	5.773585974747766	-0.06029011537018538	-0.012181425697802525	4.0	0.75	100000.0	747	False	False	False
drink	z	53.0	47.0	4400.647142857143	53.0	8.489325685346568	8.547848601893143	-0.05852291654657432	-0.00451005480468665	4.0	0.3836175	100000.0	92	False	False	False
drink	~	53.0	48.0	3817.170093417931	53.0	1.8860637132858673	1.8931269265014548	-0.007063213215587401	-0.06449563968991957	4.0	0.258165	100000.0	765	False	False	False
dry	 	98.0	3.0	5259.702314814815	98.0	8.279344071944555	8.243593564298418	0.03575050764613685	0.004533216464106326	4.0	0.4136425	100000.0	43	False	False	False
dry	""""	98.0	5.0	4019.582142857143	98.0	6.391293836396838	6.282585286762979	0.10870854963385868	-0.00333538662085385	4.0	0.38675	100000.0	44	False	False	False
dry	*	98.0	7.0	4767.331597222223	98.0	6.664006033788125	6.429118276884158	0.23488775690396624	0.03233508973435277	4.0	0.2919725	100000.0	31	False	False	False
dry	3	98.0	8.0	4224.949732905983	98.0	5.241065536636827	5.025944286444758	0.21512125019206957	0.03229408988662258	4.0	0.034820000000000004	100000.0	156	False	False	False
dry	7	98.0	11.0	5462.813029100529	98.0	7.00918532089056	6.921871921102477	0.08731339978808325	0.011756232085912375	4.0	0.3306075	100000.0	107	False	False	False
dry	8	98.0	12.0	4499.5625	98.0	10.111857652664185	9.811615824699402	0.3002418279647827	0.029441879834247973	4.0	0.2509325	100000.0	10	False	False	False
dry	C	98.0	13.0	5192.138404150198	98.0	6.857285429871443	6.653659560267974	0.20362586960347004	0.028297609445313725	4.0	0.0732675	100000.0	72	False	False	False
dry	E	98.0	14.0	4212.631012658228	98.0	5.866893774003797	5.833648208239536	0.03324556576426018	0.0024404328511974747	4.0	0.5632775000000001	100000.0	140	False	False	False
dry	EOW	98.0	2.0	4499.740996379465	98.0	1.148046150911485	1.2988924501443224	-0.15084629923283754	-0.14343515172280924	4.0	1.0	100000.0	1501	False	False	False
dry	L	98.0	16.0	4870.3125	98.0	8.530013327797255	8.224391986926397	0.30562134087085724	0.034541168413874924	4.0	0.43684249999999997	100000.0	18	False	False	False
dry	N	98.0	17.0	4898.003843864469	98.0	6.087127803008416	6.039961007984131	0.04716679502428667	0.007746967876604949	4.0	0.376965	100000.0	92	False	False	False
dry	S	98.0	18.0	4363.330894024277	98.0	7.923427520025901	7.774198980998147	0.14922853902775357	0.0182583671840046	4.0	0.0168575	100000.0	60	False	False	False
dry	X	98.0	20.0	5168.901041666667	98.0	9.803513012329738	9.414176485935847	0.3893365263938903	0.04043638888218655	4.0	0.0989225	100000.0	37	False	False	False
dry	a	98.0	22.0	4624.978387204055	98.0	2.469057714205367	2.46633280682679	0.002724907378577123	-0.0034517221008678505	4.0	0.38276	100000.0	1078	False	False	False
dry	b	98.0	23.0	4752.037296956047	98.0	6.210044184324685	6.02913397921505	0.1809102051096342	0.026975846823933	4.0	0.040505	100000.0	105	False	False	False
dry	c	98.0	24.0	5106.213888888889	98.0	6.765856997172038	6.5882975618044535	0.1775594353675842	0.023530134827923748	4.0	0.3129775	100000.0	36	False	False	False
dry	d	98.0	25.0	4547.667935305435	98.0	5.675273935183589	5.426292968649253	0.24898096653433469	0.042742963361644154	4.0	0.0004975	100000.0	100	True	True	True
dry	e	98.0	26.0	4851.168449169144	98.0	3.981208315518212	3.9512355884793724	0.029972727038839523	0.007210197873866298	4.0	0.2518975	100000.0	299	False	False	False
dry	g	98.0	28.0	4713.470347682621	98.0	6.325192614376233	6.166271443015489	0.15892117136074418	0.02585930155747165	4.0	0.1408675	100000.0	194	False	False	False
dry	h	98.0	29.0	4038.402488981073	98.0	6.041979803268688	5.841102105526687	0.2008776977420028	0.03224940136765702	4.0	0.0014475	100000.0	106	False	True	True
dry	i	98.0	30.0	4672.166903315665	98.0	3.412031959013834	3.4380269384541826	-0.025994979440348974	-0.017322857774848648	4.0	0.6442825	100000.0	554	False	False	False
dry	j	98.0	31.0	4499.275	98.0	7.58077257209354	7.570402673217986	0.01036989887555445	-0.0014031097677063504	4.0	0.6636475	100000.0	33	False	False	False
dry	k	98.0	32.0	4461.922601338528	98.0	4.173723057131859	4.056147410093479	0.11757564703837965	0.028970447045624802	4.0	5.75e-05	100000.0	497	True	True	True
dry	l	98.0	33.0	4059.8577612615554	98.0	5.1284851182002	4.8997449451975275	0.22874017300267147	0.04414961521719095	4.0	0.0002875	100000.0	190	True	True	True
dry	m	98.0	34.0	4367.573060825556	98.0	4.200613367715423	4.248489824240574	-0.047876456525150254	-0.016295036786868673	4.0	0.7602725	100000.0	367	False	False	False
dry	n	98.0	35.0	4720.748624705564	98.0	4.324583532431587	4.318756219726674	0.005827312704913629	-0.0017296850774032998	4.0	0.5614224999999999	100000.0	231	False	False	False
dry	o	98.0	36.0	4312.006619333395	98.0	3.587908537245988	3.531123971632226	0.0567845656137616	0.011424418710341925	4.0	0.1689725	100000.0	615	False	False	False
dry	p	98.0	37.0	4689.279289215687	98.0	5.775081339814689	5.5828558824825505	0.19222545733213842	0.03591251529784903	4.0	0.017525	100000.0	91	False	False	False
dry	q	98.0	38.0	4670.672222222222	98.0	8.172886089483898	7.95264541970359	0.22024066978030726	0.02913146890945995	4.0	0.35257000000000005	100000.0	52	False	False	False
dry	r	98.0	39.0	4162.169037865064	98.0	4.714824502447168	4.470535260610234	0.24428924183693462	0.0522189878593253	4.0	0.0	100000.0	288	True	True	True
dry	s	98.0	40.0	4414.063346480191	98.0	5.381432422354351	5.23308237565496	0.14835004669938998	0.028404252571679948	4.0	0.02766	100000.0	291	False	False	False
dry	t	98.0	41.0	5180.576718940782	98.0	4.608903629224979	4.498192143707703	0.11071148551727605	0.0229868882981732	4.0	0.249375	100000.0	179	False	False	False
dry	u	98.0	42.0	5024.890532232014	98.0	3.850114029682948	3.8382027158895182	0.011911313793430125	-0.0027379261047349246	4.0	0.4290425	100000.0	488	False	False	False
dry	v	98.0	43.0	3656.2440476190477	98.0	8.010380522126244	7.674014818100702	0.336365704025541	0.04207969955960102	4.0	0.1278975	100000.0	30	False	False	False
dry	w	98.0	44.0	5080.788309483833	98.0	5.702291054289203	5.594924995837176	0.10736605845202753	0.015863156454518048	4.0	0.16927	100000.0	197	False	False	False
dry	x	98.0	45.0	5157.332118055556	98.0	7.553091298761191	7.404729011158149	0.14836228760304276	0.020066588630309898	4.0	0.05405	100000.0	102	False	False	False
dry	y	98.0	46.0	4440.125686443933	98.0	5.8292558764261555	5.748404639944457	0.08085123648169829	0.011865040134116673	4.0	0.27131500000000003	100000.0	242	False	False	False
dry	z	98.0	47.0	3889.117424242424	98.0	8.53201628634424	8.235274381709822	0.29674190463441785	0.03451395342582067	4.0	0.2040775	100000.0	20	False	False	False
dry	~	98.0	48.0	4046.1555759803923	98.0	1.0937851590591368	1.0329358631337147	0.060849295925422	-0.04870022693886947	4.0	0.3465775	100000.0	60	False	False	False
ear	 	38.0	3.0	4733.786039940836	38.0	8.243507413706048	8.235184232973403	0.008323180732644207	0.000500833506440825	4.0	0.7128825000000001	100000.0	345	False	False	False
ear	*	38.0	7.0	4743.406701599	38.0	6.021477319525122	6.004184081804119	0.01729323772100201	-0.0046494990850788264	4.0	0.6110575	100000.0	347	False	False	False
ear	3	38.0	8.0	4366.444481440338	38.0	5.193986643882768	5.10731315553764	0.08667348834512727	0.010761447725884402	4.0	0.4527375	100000.0	991	False	False	False
ear	5	38.0	10.0	4848.982483878968	38.0	7.454923513644921	7.330089978856581	0.1248335347883403	0.014706809708144749	4.0	0.49687	100000.0	152	False	False	False
ear	7	38.0	11.0	4363.142836317722	38.0	6.689822924161014	6.596455983131394	0.09336694102961923	0.012159831359225326	4.0	0.09103750000000001	100000.0	264	False	False	False
ear	8	38.0	12.0	3805.8616477272726	38.0	10.011771952022206	9.892171460390092	0.11960049163211472	0.010793174829252076	4.0	0.3205925	100000.0	42	False	False	False
ear	C	38.0	13.0	4034.7567511379552	38.0	6.909345306349652	6.763890068823634	0.1454552375260187	0.0199335838320977	4.0	0.0031625	100000.0	253	False	True	True
ear	E	38.0	14.0	4490.789241433371	38.0	6.083212566570964	6.061901847776662	0.021310718794301776	-0.00414244611719625	4.0	0.6883875	100000.0	495	False	False	False
ear	EOW	38.0	2.0	4151.313027531501	38.0	1.1930229905417655	1.3408322829039794	-0.14780929236221352	-0.12948769445211056	4.0	1.0	100000.0	9175	False	False	False
ear	L	38.0	16.0	4564.3104498466055	38.0	8.988029089948789	8.796109622115267	0.19191946783352212	0.0208379392956768	4.0	0.24425	100000.0	164	False	False	False
ear	N	38.0	17.0	4517.168703986877	38.0	5.981388735434582	5.92080638856255	0.06058234687203203	0.007614714478718125	4.0	0.4323625	100000.0	1304	False	False	False
